Species,Start of experiment,Date,Day elapsed,Colony,Treatment,N fragment,Bleached fragments,Healthy fragments
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN23,Heat-stressed,8,3,5
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN24,Heat-stressed,7,1,6
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN25,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN26,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN27,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,22-Nov-21,8,ATEN30,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN01,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN02,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN03,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN04,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN05,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN06,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN07,Control,8,1,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN08,Control,8,2,6
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN09,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN10,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN11,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN12,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN13,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN14,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN15,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN16,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN17,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN18,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN19,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN20,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN21,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN22,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN24,Control,8,1,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN25,Control,8,2,6
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN01,Heat-stressed,8,5,3
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN02,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN04,Heat-stressed,8,5,3
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN06,Heat-stressed,8,2,6
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN08,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN10,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN11,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN12,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN15,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN16,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN17,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN19,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN23,Heat-stressed,8,6,2
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN24,Heat-stressed,7,1,6
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN25,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN26,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN27,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,23-Nov-21,9,ATEN30,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN01,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN02,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN03,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN04,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN05,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN06,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN07,Control,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN08,Control,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN09,Control,8,2,6
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN10,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN11,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN12,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN13,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN14,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN15,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN16,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN17,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN18,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN19,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN20,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN21,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN22,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN23,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN24,Control,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN25,Control,8,2,6
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN26,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN27,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN28,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN29,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN30,Control,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN01,Heat-stressed,8,8,0
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN02,Heat-stressed,8,3,5
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN03,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN04,Heat-stressed,8,8,0
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN05,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN06,Heat-stressed,8,4,4
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN07,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN08,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN09,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN10,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN11,Heat-stressed,8,3,5
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN12,Heat-stressed,8,4,4
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN13,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN14,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN15,Heat-stressed,8,7,1
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN16,Heat-stressed,8,2,6
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN17,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN18,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN19,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN20,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN21,Heat-stressed,7,0,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN22,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN23,Heat-stressed,8,8,0
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN24,Heat-stressed,7,2,5
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN25,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN26,Heat-stressed,8,1,7
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN27,Heat-stressed,8,3,5
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN28,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN29,Heat-stressed,8,0,8
A. tenuis,14-Nov-21,24-Nov-21,10,ATEN30,Heat-stressed,8,0,8
